"timeMillisSpent","score"
375,"0hard/-17800soft"
401,"0hard/-17700soft"
412,"0hard/-17600soft"
424,"0hard/-17500soft"
440,"0hard/-17400soft"
458,"0hard/-17300soft"
473,"0hard/-17200soft"
485,"0hard/-17100soft"
495,"0hard/-17000soft"
506,"0hard/-16900soft"
518,"0hard/-16800soft"
539,"0hard/-16700soft"
552,"0hard/-16600soft"
566,"0hard/-16500soft"
579,"0hard/-16400soft"
594,"0hard/-16300soft"
608,"0hard/-16200soft"
622,"0hard/-16100soft"
637,"0hard/-16000soft"
652,"0hard/-15900soft"
667,"0hard/-15800soft"
683,"0hard/-15700soft"
696,"0hard/-15600soft"
711,"0hard/-15500soft"
726,"0hard/-15400soft"
743,"0hard/-15300soft"
758,"0hard/-15200soft"
774,"0hard/-15100soft"
791,"0hard/-15000soft"
850,"0hard/-14900soft"
899,"0hard/-14800soft"
947,"0hard/-14700soft"
964,"0hard/-14600soft"
981,"0hard/-14500soft"
999,"0hard/-14400soft"
1015,"0hard/-14300soft"
1030,"0hard/-14200soft"
1047,"0hard/-14100soft"
1062,"0hard/-14000soft"
1077,"0hard/-13900soft"
1095,"0hard/-13800soft"
1112,"0hard/-13700soft"
1137,"0hard/-13600soft"
1155,"0hard/-13500soft"
1172,"0hard/-13400soft"
1188,"0hard/-13300soft"
1203,"0hard/-13200soft"
1218,"0hard/-13100soft"
1231,"0hard/-13000soft"
1245,"0hard/-12900soft"
1259,"0hard/-12800soft"
1273,"0hard/-12700soft"
1288,"0hard/-12600soft"
1303,"0hard/-12500soft"
1317,"0hard/-12400soft"
1329,"0hard/-12300soft"
1342,"0hard/-12200soft"
1357,"0hard/-12100soft"
1371,"0hard/-12000soft"
1385,"0hard/-11900soft"
1399,"0hard/-11800soft"
1414,"0hard/-11700soft"
1427,"0hard/-11600soft"
1441,"0hard/-11500soft"
1456,"0hard/-11400soft"
1471,"0hard/-11300soft"
1486,"0hard/-11200soft"
1500,"0hard/-11100soft"
1514,"0hard/-11000soft"
1526,"0hard/-10900soft"
1543,"0hard/-10800soft"
1557,"0hard/-10700soft"
1572,"0hard/-10600soft"
1587,"0hard/-10500soft"
